FIRM,class,Start,End,Length,Night,Gap,WS,idx,Base,StartAdj,LenAdj,Comp,Trans,Press,p1s,p1l,p2s,p2l,MalAdj,NFZ,AFZ,MFZ
-6,0,870,1685,815,1,755,0,3,2.00,0.00,-1.50,0.00,-5.00,-1.67,1,685,0,780,0,0,0,0
-6,0,1350,2120,770,1,999,0,4,2.00,0.00,-0.75,0.00,-5.00,-2.67,-6,815,1,685,0,0,0,0
4,0,465,850,385,0,999,1,1,5.00,-0.25,0.00,0.00,-0.50,0.00,-6,770,-6,815,0,0,0,0
-5,0,1395,2025,630,1,545,0,2,2.00,0.00,0.00,-3.00,-2.50,-1.00,4,385,-6,770,0,0,0,0
-10,0,1050,2020,970,1,999,0,3,2.00,0.00,-8.00,0.00,-2.50,-2.00,-5,630,4,385,0,0,0,0
-6,0,1180,1685,505,1,600,0,4,2.00,0.00,0.00,-2.00,-2.50,-3.00,-10,970,-5,630,0,0,0,0
-2,0,1215,1516,301,0,970,0,5,5.00,0.00,0.00,0.00,-3.50,-3.67,-6,505,-10,970,0,0,0,0
-3,0,800,1465,665,0,724,0,6,5.00,0.00,0.00,0.00,-3.50,-4.67,-2,301,-6,505,0,0,0,0
-1,2,870,1670,800,1,999,1,1,2.00,0.00,-1.25,0.00,-2.00,0.00,-3,665,-2,301,0,0,0,0
1,0,840,1469,629,0,610,0,2,5.00,0.00,0.00,-0.75,-3.00,-0.67,-1,800,-3,665,0,0,0,0
-5,0,200,565,365,0,999,1,4,5.00,-4.75,0.00,0.00,-3.00,-2.33,0,0,0,0,0,0,0,0
-10,0,1245,2175,930,1,680,0,5,2.00,0.00,-6.00,-0.75,-5.00,-3.83,-5,365,0,0,0,0,0,0
2,0,60,525,465,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,-10,930,-5,365,0,0,0,0
1,0,1005,1675,670,1,999,1,2,2.00,0.00,0.00,0.00,0.00,-1.00,2,465,-10,930,0,0,0,0
2,0,370,930,560,0,999,1,1,5.00,-1.75,0.00,0.00,-1.00,0.00,1,670,2,465,0,0,0,0
0,0,135,915,780,1,999,1,1,2.00,0.00,-1.00,0.00,-1.00,0.00,2,560,1,670,0,0,0,0
-1,0,1275,2065,790,1,999,1,2,2.00,0.00,-1.25,0.00,-1.00,-1.00,0,780,2,560,0,0,0,0
1,0,810,1055,245,0,999,0,3,5.00,0.00,0.00,0.00,-2.00,-1.67,-1,790,0,780,0,0,0,0
1,0,1215,1695,480,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,1,245,-1,790,0,0,0,0
3,0,440,845,405,0,999,1,1,5.00,-0.75,0.00,0.00,-1.00,0.00,1,480,1,245,0,0,0,0
3,0,630,1140,510,0,999,0,2,5.00,0.00,0.00,0.00,-1.00,-0.67,3,405,1,480,0,0,0,0
1,0,1340,1860,520,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,3,510,3,405,0,0,0,0
0,2,1155,1850,695,1,735,0,2,2.00,0.00,0.00,0.00,-1.00,-1.00,1,520,3,510,0,0,0,0
-8,0,1105,1775,670,1,999,0,6,2.00,0.00,0.00,0.00,-5.00,-4.83,0,0,0,0,0,0,0,0
-7,0,860,1485,625,0,999,0,7,5.00,0.00,0.00,0.00,-6.00,-5.83,-8,670,0,0,0,0,0,0
-8,0,765,1425,660,0,720,0,8,5.00,0.00,0.00,0.00,-6.00,-7.17,-7,625,-8,670,0,0,0,0
-10,0,1230,2025,795,1,999,0,9,2.00,0.00,-1.25,0.00,-8.00,-9.17,-8,660,-7,625,0,0,0,0
-10,0,1305,2130,825,1,720,0,10,2.00,0.00,-1.75,0.00,-8.00,-11.17,-10,795,-8,660,0,0,0,0
-10,0,20,905,885,1,770,0,11,2.00,0.00,-3.50,0.00,-8.00,-13.17,-10,825,-10,795,0,0,0,0
-10,0,530,1190,660,0,999,0,12,5.00,0.00,0.00,0.00,-9.00,-14.50,-10,885,-10,825,0,0,0,0
-10,0,945,1695,750,1,999,0,13,2.00,0.00,-0.50,0.00,-11.00,-16.50,-10,660,-10,885,0,0,0,0
-10,0,1380,2165,785,1,999,0,14,2.00,0.00,-1.00,0.00,-11.00,-18.50,-10,750,-10,660,0,0,0,0
-10,0,960,1590,630,1,999,0,15,2.00,0.00,0.00,0.00,-11.00,-20.50,-10,785,-10,750,0,0,0,0
5,0,630,1140,510,0,999,1,1,5.00,0.00,0.00,0.00,-0.50,0.00,-10,630,-10,785,0,0,0,0
5,0,900,1250,350,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,5,510,-10,630,0,0,0,0
1,0,1340,1865,525,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,5,350,5,510,0,0,0,0
0,2,1155,1865,710,1,730,0,2,2.00,0.00,0.00,0.00,-1.00,-1.00,1,525,5,350,0,0,0,0
0,0,1365,1625,260,1,999,1,1,2.00,0.00,0.00,0.00,-2.00,0.00,0,0,0,0,0,0,0,0
-1,0,720,1439,719,0,535,0,2,5.00,0.00,0.00,-2.00,-3.00,-0.67,0,260,0,0,0,0,0,0
-1,0,380,1130,750,0,999,0,3,5.00,-1.75,-0.25,0.00,-3.00,-1.33,-1,719,0,260,0,0,0,0
-5,0,150,580,430,1,999,0,4,2.00,0.00,0.00,0.00,-5.00,-2.33,-1,750,-1,719,0,0,0,0
-4,0,785,1065,280,0,999,0,5,5.00,0.00,0.00,0.00,-6.00,-3.00,-5,430,-1,750,0,0,0,0
-5,0,750,1480,730,0,999,0,6,5.00,0.00,-0.12,0.00,-6.00,-4.00,-4,280,-5,430,0,0,0,0
0,0,975,1710,735,1,999,1,1,2.00,0.00,-0.25,0.00,-2.00,0.00,-5,730,-4,280,0,0,0,0
-2,0,920,1575,655,1,650,0,2,2.00,0.00,0.00,-1.25,-2.00,-1.00,0,735,-5,730,0,0,0,0
0,0,1080,1820,740,1,999,1,1,2.00,0.00,-0.25,0.00,-2.00,0.00,-2,655,0,735,0,0,0,0
-1,0,1015,1855,840,1,999,1,1,2.00,0.00,-2.00,0.00,-1.33,0.00,0,740,-2,655,0,0,0,0
-1,1,1050,1780,730,1,635,0,2,2.00,0.00,-0.25,-1.50,-0.67,-1.00,-1,840,0,740,0,0,0,0
-4,0,800,1540,740,0,999,0,6,5.00,0.00,-0.25,0.00,-4.00,-4.67,0,0,0,0,0,0,0,0
0,0,1365,1620,255,1,999,1,1,2.00,0.00,0.00,0.00,-2.00,0.00,-4,740,0,0,0,0,0,0
-1,0,720,1450,730,0,540,0,2,5.00,0.00,-0.12,-2.00,-3.00,-0.67,0,255,-4,740,0,0,0,0
-1,0,380,1135,755,0,999,0,3,5.00,-1.75,-0.38,0.00,-3.00,-1.33,-1,730,0,255,0,0,0,0
-5,0,150,595,445,1,999,0,4,2.00,0.00,0.00,0.00,-5.00,-2.33,-1,755,-1,730,0,0,0,0
0,0,305,1135,830,0,999,1,1,5.00,-3.00,-1.00,0.00,-1.00,0.00,-5,445,-1,755,0,0,0,0
-5,0,180,706,526,0,485,0,2,5.00,-5.00,0.00,-3.00,-1.00,-0.67,0,830,-5,445,0,0,0,0
-4,0,960,1776,816,1,999,0,3,2.00,0.00,-1.50,0.00,-3.00,-1.67,-5,526,0,830,0,0,0,0
-7,0,1020,1880,860,1,684,0,4,2.00,0.00,-2.50,-0.50,-3.00,-2.67,-4,816,-5,526,0,0,0,0
2,0,360,886,526,0,999,1,1,5.00,-2.00,0.00,0.00,-1.00,0.00,-7,860,-4,816,0,0,0,0
1,0,360,955,595,0,914,0,2,5.00,-2.00,0.00,0.00,-1.00,-0.67,2,526,-7,860,0,0,0,0
-5,0,90,831,741,1,575,0,3,2.00,0.00,-0.25,-2.50,-3.00,-1.67,1,595,2,526,0,0,0,0
0,0,390,1120,730,0,999,1,1,5.00,-1.50,-0.12,0.00,-3.00,0.00,-5,741,1,595,0,0,0,0
-6,0,1015,1852,837,1,999,0,2,2.00,0.00,-1.75,0.00,-5.00,-1.00,0,730,-5,741,0,0,0,0
-7,1,1050,1780,730,1,638,0,3,2.00,0.00,-0.25,-1.25,-5.00,-2.00,-6,837,0,730,0,0,0,0
-2,0,300,635,335,0,999,0,5,5.00,-4.00,0.00,0.00,0.00,-2.67,0,0,0,0,0,0,0,0
-4,0,120,855,735,1,925,0,6,2.00,0.00,-0.25,0.00,-2.00,-4.17,-2,335,0,0,0,0,0,0
-6,0,125,440,315,1,710,0,7,2.00,0.00,0.00,-0.25,-2.00,-5.67,-4,735,-2,335,0,0,0,0
-5,0,915,1270,355,0,999,1,8,5.00,0.00,0.00,0.00,-3.00,-6.67,-6,315,-4,735,0,0,0,0
-6,0,1125,1425,300,0,999,0,9,5.00,0.00,0.00,0.00,-3.00,-8.00,-5,355,-6,315,0,0,0,0
-7,0,905,1215,310,0,920,0,10,5.00,0.00,0.00,0.00,-3.00,-9.33,-6,300,-5,355,0,0,0,0
5,0,1230,1505,275,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,-7,310,-6,300,0,0,0,0
4,0,1005,1485,480,0,940,0,2,5.00,0.00,0.00,0.00,0.00,-0.67,5,275,-7,310,0,0,0,0
3,0,690,970,280,0,645,0,3,5.00,0.00,0.00,-0.25,0.00,-1.33,4,480,5,275,0,0,0,0
3,0,915,1285,370,0,999,0,4,5.00,0.00,0.00,0.00,0.00,-2.00,3,280,4,480,0,0,0,0
2,0,885,1385,500,0,999,0,5,5.00,0.00,0.00,0.00,0.00,-2.67,3,370,3,280,0,0,0,0
5,0,825,1390,565,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,2,500,3,370,0,0,0,0
4,0,565,1140,575,0,615,0,2,5.00,0.00,0.00,-0.75,0.00,-0.67,5,565,2,500,0,0,0,0
4,0,1080,1365,285,0,999,0,3,5.00,0.00,0.00,0.00,0.00,-1.33,4,575,5,565,0,0,0,0
-2,0,1275,1760,485,1,999,0,4,2.00,0.00,0.00,0.00,-2.00,-2.33,4,285,4,575,0,0,0,0
-3,0,16,325,309,1,999,0,5,2.00,0.00,0.00,0.00,-2.00,-3.33,-2,485,4,285,0,0,0,0
-5,1,1015,1670,655,1,690,0,6,2.00,0.00,0.00,-0.50,-2.00,-4.83,-3,309,-2,485,0,0,0,0
-5,0,285,660,375,0,999,0,5,5.00,-3.25,0.00,0.00,-4.00,-3.00,0,0,0,0,0,0,0,0
-7,0,227,510,283,0,999,0,6,5.00,-4.25,0.00,0.00,-4.00,-3.67,-5,375,0,0,0,0,0,0
5,0,795,1150,355,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,-7,283,-5,375,0,0,0,0
4,0,480,865,385,0,770,0,2,5.00,0.00,0.00,0.00,0.00,-0.67,5,355,-7,283,0,0,0,0
4,0,900,1245,345,0,999,0,3,5.00,0.00,0.00,0.00,0.00,-1.33,4,385,5,355,0,0,0,0
3,0,785,1085,300,0,980,0,4,5.00,0.00,0.00,0.00,0.00,-2.00,4,345,4,385,0,0,0,0
2,0,605,950,345,0,960,0,5,5.00,0.00,0.00,0.00,0.00,-2.67,3,300,4,345,0,0,0,0
2,0,640,1020,380,0,999,0,6,5.00,0.00,0.00,0.00,0.00,-3.33,2,345,3,300,0,0,0,0
1,0,645,940,295,0,999,0,7,5.00,0.00,0.00,0.00,0.00,-4.33,2,380,2,345,0,0,0,0
5,0,915,1395,480,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,1,295,2,380,0,0,0,0
4,0,830,1220,390,0,875,0,2,5.00,0.00,0.00,0.00,0.00,-0.67,5,480,1,295,0,0,0,0
4,0,1275,1565,290,0,999,0,3,5.00,0.00,0.00,0.00,0.00,-1.33,4,390,5,480,0,0,0,0
-2,0,1095,1630,535,1,970,0,4,2.00,0.00,0.00,0.00,-2.00,-2.33,4,290,4,390,0,0,0,0
-3,0,1350,1660,310,1,999,0,5,2.00,0.00,0.00,0.00,-2.00,-3.33,-2,535,4,290,0,0,0,0
-2,0,945,1385,440,0,725,0,6,5.00,0.00,0.00,0.00,-3.00,-4.00,-3,310,-2,535,0,0,0,0
-3,0,705,1250,545,0,760,0,7,5.00,0.00,0.00,0.00,-3.00,-5.00,-2,440,-3,310,0,0,0,0
-10,0,315,885,570,0,505,0,8,5.00,-2.75,0.00,-2.50,-3.00,-6.33,-3,545,-2,440,0,0,0,0
1,0,16,325,309,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,-10,570,-3,545,0,0,0,0
-1,1,1015,1665,650,1,690,0,2,2.00,0.00,0.00,-0.50,-1.00,-1.00,1,309,-10,570,0,0,0,0
-1,0,180,705,525,0,999,1,1,5.00,-5.50,0.00,0.00,-0.50,0.00,0,0,0,0,0,0,0,0
5,0,840,1200,360,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,-1,525,0,0,0,0,0,0
5,0,959,1439,480,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,5,360,-1,525,0,0,0,0
1,0,75,800,725,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,5,480,5,360,0,0,0,0
2,0,1030,1445,415,0,999,0,2,5.00,0.00,0.00,0.00,-2.00,-0.67,1,725,5,480,0,0,0,0
0,0,1080,1799,719,1,999,1,1,2.00,0.00,0.00,0.00,-2.00,0.00,2,415,1,725,0,0,0,0
-1,0,1080,1799,719,1,721,0,2,2.00,0.00,0.00,0.00,-2.00,-1.00,0,719,2,415,0,0,0,0
-2,0,1080,1799,719,1,721,0,3,2.00,0.00,0.00,0.00,-2.00,-2.00,-1,719,0,719,0,0,0,0
-3,0,1080,1799,719,1,721,0,4,2.00,0.00,0.00,0.00,-2.00,-3.00,-2,719,-1,719,0,0,0,0
-7,0,1080,1920,840,1,721,0,5,2.00,0.00,-2.00,0.00,-2.00,-4.50,-3,719,-2,719,0,0,0,0
-4,1,715,1650,935,1,999,1,1,2.00,0.00,-6.00,0.00,0.00,0.00,-7,840,-3,719,0,0,0,0
1,0,1410,1965,555,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,0,0,0,0,0,0,0,0
2,0,725,1515,790,0,999,0,2,5.00,0.00,-0.62,0.00,-2.00,-0.67,1,555,0,0,0,0,0,0
2,0,600,1160,560,0,999,0,3,5.00,0.00,0.00,0.00,-2.00,-1.33,2,790,1,555,0,0,0,0
-1,0,1,784,783,1,999,1,1,2.00,0.00,-1.00,0.00,-2.00,0.00,2,560,2,790,0,0,0,0
3,0,570,1305,735,0,999,0,2,5.00,0.00,-0.12,0.00,-1.33,-0.67,-1,783,2,560,0,0,0,0
5,0,850,1420,570,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,3,735,-1,783,0,0,0,0
-1,0,1,560,559,1,999,0,2,2.00,0.00,0.00,0.00,-2.00,-1.00,5,570,3,735,0,0,0,0
-4,1,715,1650,935,1,999,1,1,2.00,0.00,-6.00,0.00,0.00,0.00,-1,559,5,570,0,0,0,0
2,0,780,1265,485,0,999,0,3,5.00,0.00,0.00,0.00,-2.00,-1.33,0,0,0,0,0,0,0,0
0,0,630,1455,825,0,805,0,4,5.00,0.00,-0.88,0.00,-2.00,-2.00,2,485,0,0,0,0,0,0
0,0,720,1395,675,0,705,0,5,5.00,0.00,0.00,0.00,-2.00,-3.00,0,825,2,485,0,0,0,0
-1,0,825,1545,720,0,870,0,6,5.00,0.00,0.00,0.00,-2.00,-4.00,0,675,0,825,0,0,0,0
1,0,1065,1784,719,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,-1,720,0,675,0,0,0,0
0,0,845,1485,640,0,501,0,2,5.00,0.00,0.00,-2.75,-2.00,-0.67,1,719,-1,720,0,0,0,0
-4,0,165,875,710,1,999,0,3,2.00,0.00,0.00,0.00,-4.00,-1.67,0,640,1,719,0,0,0,0
-6,0,285,855,570,0,850,0,4,5.00,-3.25,0.00,0.00,-5.00,-2.33,-4,710,0,640,0,0,0,0
-10,0,15,706,691,1,600,0,5,2.00,0.00,0.00,-2.00,-7.00,-3.83,-6,570,-4,710,0,0,0,0
-10,0,1245,2055,810,1,539,0,6,2.00,0.00,-1.50,-3.00,-7.00,-5.33,-10,691,-6,570,0,0,0,0
-10,0,15,795,780,1,840,0,7,2.00,0.00,-1.00,0.00,-7.00,-7.33,-10,810,-10,691,0,0,0,0
-10,0,75,795,720,1,720,0,8,2.00,0.00,0.00,0.00,-7.00,-9.33,-10,780,-10,810,0,0,0,0
2,0,165,750,585,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,-10,720,-10,780,0,0,0,0
1,0,15,586,571,1,705,0,2,2.00,0.00,0.00,-0.25,0.00,-1.00,2,585,-10,720,0,0,0,0
-1,0,45,810,765,1,899,0,3,2.00,0.00,-0.75,0.00,0.00,-2.00,1,571,2,585,0,0,0,0
-1,0,105,735,630,1,735,0,4,2.00,0.00,0.00,0.00,0.00,-3.00,-1,765,1,571,0,0,0,0
2,0,1065,1590,525,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,-1,630,-1,765,0,0,0,0
-1,2,630,1485,855,0,480,0,2,5.00,0.00,-1.25,-3.00,-1.00,-0.67,2,525,-1,630,0,0,0,0
1,0,1335,2115,780,1,999,1,1,2.00,0.00,-1.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0
-1,0,1215,2025,810,1,999,0,2,2.00,0.00,-1.50,0.00,0.00,-1.00,1,780,0,0,0,0,0,0
-8,0,1185,2210,1025,1,999,0,3,2.00,0.00,-8.00,0.00,0.00,-2.00,-1,810,1,780,0,0,0,0
-1,0,930,1605,675,1,999,0,4,2.00,0.00,0.00,0.00,0.00,-3.00,-8,1025,-1,810,0,0,0,0
-3,0,975,1685,710,1,810,0,5,2.00,0.00,0.00,0.00,0.00,-4.50,-1,675,-8,1025,0,0,0,0
-2,0,770,1508,738,0,999,0,6,5.00,0.00,-0.25,0.00,-1.00,-5.50,-3,710,-1,675,0,0,0,0
-10,0,885,1665,780,1,817,0,7,2.00,0.00,-1.00,0.00,-3.00,-7.50,-2,738,-3,710,0,0,0,0
-10,0,105,465,360,1,999,0,8,2.00,0.00,0.00,0.00,-3.00,-9.00,-10,780,-2,738,0,0,0,0
-10,0,1095,1815,720,1,630,0,9,2.00,0.00,0.00,-1.50,-3.00,-11.00,-10,360,-10,780,0,0,0,0
-10,0,1065,1784,719,1,690,0,10,2.00,0.00,0.00,-0.50,-3.00,-13.00,-10,720,-10,360,0,0,0,0
-10,0,930,1650,720,1,586,0,11,2.00,0.00,0.00,-2.25,-3.00,-15.00,-10,719,-10,720,0,0,0,0
-10,0,1051,1635,584,1,841,0,12,2.00,0.00,0.00,0.00,-3.00,-17.00,-10,720,-10,719,0,0,0,0
-10,0,1020,1795,775,1,825,0,13,2.00,0.00,-1.00,0.00,-3.00,-19.00,-10,584,-10,720,0,0,0,0
-10,0,1260,1880,620,1,905,0,14,2.00,0.00,0.00,0.00,-3.00,-21.00,-10,775,-10,584,0,0,0,0
-10,0,1080,1815,735,1,999,1,15,2.00,0.00,-0.25,0.00,-3.00,-23.00,-10,620,-10,775,0,0,0,0
-10,0,950,1670,720,1,575,0,16,2.00,0.00,0.00,-2.50,-3.00,-25.00,-10,735,-10,620,0,0,0,0
-10,0,830,1365,535,0,600,0,17,5.00,0.00,0.00,-1.00,-4.00,-26.33,-10,720,-10,735,0,0,0,0
-10,2,630,1485,855,0,705,0,18,5.00,0.00,-1.25,0.00,-4.00,-27.67,-10,535,-10,720,0,0,0,0
-7,0,1325,2045,720,1,999,0,3,2.00,0.00,0.00,-3.00,-4.00,-1.67,0,0,0,0,0,0,0,0
-7,0,1209,1949,740,1,604,0,4,2.00,0.00,-0.25,-1.75,-4.00,-2.67,-7,720,0,0,0,0,0,0
-6,0,1229,1970,741,1,720,0,5,2.00,0.00,-0.25,0.00,-4.00,-4.17,-7,740,-7,720,0,0,0,0
0,0,345,855,510,0,999,1,1,5.00,-2.25,0.00,0.00,-3.00,0.00,-6,741,-7,740,0,0,0,0
-2,0,285,660,375,0,870,0,2,5.00,-3.25,0.00,0.00,-3.00,-0.67,0,510,-6,741,0,0,0,0
-7,0,75,915,840,1,855,0,3,2.00,0.00,-2.00,0.00,-5.00,-1.67,-2,375,0,510,0,0,0,0
-3,0,570,1280,710,0,999,0,4,5.00,0.00,0.00,0.00,-6.00,-2.33,-7,840,-2,375,0,0,0,0
-9,0,329,855,526,0,489,0,5,5.00,-2.50,0.00,-2.75,-6.00,-3.00,-3,710,-7,840,0,0,0,0
-10,0,165,875,710,1,750,0,6,2.00,0.00,0.00,0.00,-8.00,-4.50,-9,526,-3,710,0,0,0,0
-10,0,285,855,570,0,850,0,7,5.00,-3.25,0.00,0.00,-9.00,-5.50,-10,710,-9,526,0,0,0,0
-10,0,15,706,691,1,600,0,8,2.00,0.00,0.00,-2.00,-11.00,-7.50,-10,570,-10,710,0,0,0,0
-10,0,1245,2055,810,1,539,0,9,2.00,0.00,-1.50,-3.00,-11.00,-9.50,-10,691,-10,570,0,0,0,0
-10,0,15,795,780,1,840,0,10,2.00,0.00,-1.00,0.00,-11.00,-11.50,-10,810,-10,691,0,0,0,0
-10,0,75,795,720,1,720,0,11,2.00,0.00,0.00,0.00,-11.00,-13.50,-10,780,-10,810,0,0,0,0
-10,0,240,765,525,0,885,0,12,5.00,-4.00,0.00,0.00,-12.00,-14.83,-10,720,-10,780,0,0,0,0
-10,0,150,825,675,1,825,0,13,2.00,0.00,0.00,0.00,-14.00,-16.83,-10,525,-10,720,0,0,0,0
-10,0,165,750,585,1,780,0,14,2.00,0.00,0.00,0.00,-14.00,-18.83,-10,675,-10,525,0,0,0,0
-10,0,15,586,571,1,705,0,15,2.00,0.00,0.00,-0.25,-14.00,-20.83,-10,585,-10,675,0,0,0,0
-10,0,45,810,765,1,899,0,16,2.00,0.00,-0.75,0.00,-14.00,-22.83,-10,571,-10,585,0,0,0,0
-10,0,105,735,630,1,735,0,17,2.00,0.00,0.00,0.00,-14.00,-24.83,-10,765,-10,571,0,0,0,0
2,0,1065,1590,525,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,-10,630,-10,765,0,0,0,0
-1,2,630,1485,855,0,480,0,2,5.00,0.00,-1.25,-3.00,-1.00,-0.67,2,525,-10,630,0,0,0,0
4,0,710,1255,545,0,999,1,1,5.00,0.00,0.00,0.00,-1.00,0.00,0,0,0,0,0,0,0,0
3,0,610,1225,615,0,795,0,2,5.00,0.00,0.00,0.00,-1.00,-0.67,4,545,0,0,0,0,0,0
5,0,785,1045,260,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,3,615,4,545,0,0,0,0
-3,0,175,710,535,0,570,0,2,5.00,-6.00,0.00,-1.50,0.00,-0.67,5,260,3,615,0,0,0,0
1,0,1300,1855,555,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,-3,535,5,260,0,0,0,0
0,0,1270,1855,585,1,855,0,2,2.00,0.00,0.00,0.00,-1.00,-1.00,1,555,-3,535,0,0,0,0
2,0,1335,1975,640,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,0,585,1,555,0,0,0,0
1,0,1315,1765,450,1,780,0,2,2.00,0.00,0.00,0.00,0.00,-1.00,2,640,0,585,0,0,0,0
-2,0,235,505,270,0,999,1,1,5.00,-4.00,0.00,0.00,-3.00,0.00,1,450,2,640,0,0,0,0
-4,0,85,685,600,1,999,0,2,2.00,0.00,0.00,0.00,-5.00,-1.00,-2,270,1,450,0,0,0,0
2,0,115,655,540,1,999,1,1,2.00,0.00,0.00,0.00,0.00,0.00,-4,600,-2,270,0,0,0,0
1,0,10,580,570,1,795,0,2,2.00,0.00,0.00,0.00,0.00,-1.00,2,540,-4,600,0,0,0,0
-3,1,790,1705,915,1,999,1,1,2.00,0.00,-5.00,0.00,0.00,0.00,1,570,2,540,0,0,0,0
5,0,835,1105,270,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0
4,0,805,1345,540,0,999,0,2,5.00,0.00,0.00,0.00,0.00,-0.67,5,270,0,0,0,0,0,0
5,0,1015,1315,300,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,4,540,5,270,0,0,0,0
3,0,460,1135,675,0,585,0,2,5.00,-0.25,0.00,-1.25,0.00,-0.67,5,300,4,540,0,0,0,0
0,0,1030,1735,705,1,999,1,1,2.00,0.00,0.00,0.00,-2.00,0.00,3,675,5,300,0,0,0,0
4,0,1165,1440,275,0,999,1,1,5.00,0.00,0.00,0.00,-1.00,0.00,0,705,3,675,0,0,0,0
2,0,595,1075,480,0,595,0,2,5.00,0.00,0.00,-1.00,-1.00,-0.67,4,275,0,705,0,0,0,0
5,0,880,1375,495,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,2,480,4,275,0,0,0,0
4,0,595,1105,510,0,660,0,2,5.00,0.00,0.00,0.00,0.00,-0.67,5,495,2,480,0,0,0,0
5,0,1075,1345,270,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,4,510,5,495,0,0,0,0
4,0,865,1360,495,0,960,0,2,5.00,0.00,0.00,0.00,0.00,-0.67,5,270,4,510,0,0,0,0
-5,1,790,1705,915,1,999,1,1,2.00,0.00,-5.00,0.00,-2.00,0.00,4,495,5,270,0,0,0,0
4,0,605,1250,645,0,999,1,1,5.00,0.00,0.00,0.00,-1.00,0.00,0,0,0,0,0,0,0,0
5,0,780,1365,585,0,999,1,1,5.00,0.00,0.00,0.00,0.00,0.00,4,645,0,0,0,0,0,0
4,2,845,1535,690,0,920,0,2,5.00,0.00,0.00,0.00,0.00,-0.67,5,585,4,645,0,0,0,0
1,0,145,925,780,1,999,1,1,2.00,0.00,-1.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0
3,0,545,1085,540,0,999,0,2,5.00,0.00,0.00,0.00,-1.00,-0.67,1,780,0,0,0,0,0,0
3,0,800,1330,530,0,999,0,3,5.00,0.00,0.00,0.00,-1.00,-1.33,3,540,1,780,0,0,0,0
1,0,1370,1915,545,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,3,530,3,540,0,0,0,0
-6,0,975,1815,840,1,500,0,2,2.00,0.00,-2.00,-3.75,-1.00,-1.00,1,545,3,530,0,0,0,0
1,0,45,835,790,1,999,1,1,2.00,0.00,-1.25,0.00,0.00,0.00,-6,840,1,545,0,0,0,0
-2,0,185,535,350,0,790,0,2,5.00,-5.00,0.00,0.00,-1.00,-0.67,1,790,-6,840,0,0,0,0
-1,0,270,515,245,0,999,0,3,5.00,-3.50,0.00,0.00,-1.00,-1.33,-2,350,1,790,0,0,0,0
-6,0,1110,1855,745,1,595,0,4,2.00,0.00,-0.50,-2.00,-3.00,-2.33,-1,245,-2,350,0,0,0,0
-5,0,155,840,685,1,999,0,5,2.00,0.00,0.00,0.00,-3.00,-3.83,-6,745,-1,245,0,0,0,0
-6,0,110,515,405,1,710,0,6,2.00,0.00,0.00,-0.25,-3.00,-4.83,-5,685,-6,745,0,0,0,0
2,0,500,990,490,0,999,1,1,5.00,0.00,0.00,0.00,-3.00,0.00,-6,405,-5,685,0,0,0,0
1,0,605,1300,695,0,999,0,2,5.00,0.00,0.00,0.00,-3.00,-0.67,2,490,-6,405,0,0,0,0
1,0,135,690,555,1,999,1,1,2.00,0.00,0.00,0.00,-1.00,0.00,1,695,2,490,0,0,0,0
-1,0,305,760,455,0,999,0,2,5.00,-3.00,0.00,0.00,-2.00,-0.67,1,555,1,695,0,0,0,0
-4,0,1145,1880,735,1,999,0,3,2.00,0.00,-0.25,0.00,-4.00,-1.67,-1,455,1,555,0,0,0,0
-5,0,1415,2020,605,1,975,0,4,2.00,0.00,0.00,0.00,-4.00,-2.67,-4,735,-1,455,0,0,0,0
